Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-22,282.05,284.9,281.5,282.05,67532.0,-0.2,282.76000000000016,280.879090909091,283.78,0.0,-0.1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-23,282.05,285.0,280.0,282.9,150260.0,0.3,282.6899999999997,281.9827272727272,283.68,0.0,-0.1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-24,281.55,283.8,280.05,280.9,36736.0,-0.7,281.32999999999953,281.67272727272746,283.36,0.0,-0.12,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-27,279.0,280.7,273.0,275.3,110501.0,-2.0,277.5799999999998,279.7172727272727,282.46,0.0,-0.22,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-28,277.0,283.0,277.0,281.0,818952.0,2.1,278.4900000000001,279.4836363636364,282.3,0.0,-0.19,277.5799999999998,281.4699999999999,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-29,274.95,289.9,269.6,285.3,687358.0,1.5,282.0599999999996,281.1736363636363,282.63,1.0,-0.09,278.4900000000001,277.5799999999998,0.0,0.0,285.3,276.3,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Cross_Abv_20EMA,Cross_Up,
2014-01-30,284.0,284.15,278.0,279.7,562437.0,-2.0,281.96,280.43181818181824,282.31,0.0,-0.11,0.0,0.0,282.0599999999996,289.6599999999999,,,0.0,,0.0,0.0,0.0,Cross_Blw_20EMA,Reg5_Abv_Reg10,
2014-01-31,278.5,283.4,278.5,279.85,154570.0,0.1,281.79000000000025,279.92818181818177,282.05,0.0,-0.12,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-02-03,280.7,281.0,275.0,276.2,73766.0,-1.3,277.3999999999994,278.65363636363645,281.44,0.0,-0.17,0.0,0.0,0.0,0.0,,276.3,0.0,,-3150.0,96644.2987,0.0,Close_LT_20EMA,Cross_Down,
2014-02-04,275.0,277.9,272.6,275.5,300833.0,-0.3,274.69000000000034,277.31727272727306,280.82,0.0,-0.22,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-05,276.0,277.8,275.25,275.85,493085.0,0.1,275.01000000000033,276.3645454545454,280.31,0.0,-0.26,274.69000000000034,278.4900000000001,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-06,276.0,276.75,272.5,273.6,160299.0,-0.8,273.62999999999954,275.14272727272765,279.63,0.0,-0.31,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-07,273.6,281.7,273.6,275.45,193760.0,0.7,274.6400000000004,274.66727272727303,279.2,0.0,-0.3,273.62999999999954,274.69000000000034,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-10,276.45,277.55,273.5,274.95,200348.0,-0.2,274.7700000000002,273.196363636364,278.77,0.0,-0.31,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Cross_Up,
2014-02-11,276.2,276.95,272.65,273.4,393871.0,-0.6,273.93999999999977,272.34909090909065,278.24,0.0,-0.34,0.0,0.0,274.7700000000002,282.0599999999996,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-02-12,274.05,282.0,271.75,281.15,183816.0,2.8,278.3200000000003,275.4536363636365,278.53,1.0,-0.22,273.93999999999977,273.62999999999954,0.0,0.0,281.15,272.15,0.0,,0.0,0.0,Price_Crs_Abv_Cur_Res,Cross_Abv_20EMA,Reg5_Abv_Reg10,
2014-02-13,278.0,284.8,273.05,274.0,88080.0,-2.5,276.44999999999976,275.1945454545454,278.08,0.0,-0.23,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Cross_Blw_20EMA,Reg5_Abv_Reg10,
2014-02-14,275.4,278.4,271.1,273.15,58975.0,-0.3,274.72999999999956,274.9827272727272,277.59,0.0,-0.25,0.0,0.0,0.0,0.0,,272.15,0.0,,-3087.0,93358.643733,0.0,Close_LT_20EMA,Cross_Down,
